PastureID_YearOfSurvey,Point_ID,Year,Site,PercentWtRemovedPlot,ObsID,Date,Lat,Lon,PAST_NAME,Utilization,ShrubOverstory,OthShrubCode,MostAbdPerGrass,OthGrassCode,CheatgrassCover,Subsample,EmployeeYear,Position,Original_Site_Assignment,Start_Date,End_Date,Performance_Rating
786,U_PAVA2547,2018,PAVA,NA,95,8/9/2018,44.38577956,-113.7210141,River,2.5,ARTRW8,NA,POSE,NA,0,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
15,U_BRBE788,2017,BRBE,0,70,7/24/2017,42.11255272,-114.7726078,Corral Creek East,2.5,ARNO4,NA,POSE,NA,0,1,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
775,ubibu1620,2016,BIBU,NA,94,8/1/2016,43.39868583,-113.0971545,Butte,30,ARTR4,NA,POSE,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
843,768,2015,SHCR,NA,94,7/27/2015,42.059723,-115.835237,East Blackleg,13,ARTRW, ,PSSP6, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE121,2017,BRBE,8.25028553,70,7/31/2017,42.0135736,-114.7595288,China Creek BLM #1,30,ARAR8,NA,POSE,NA,20,1,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
776,ubibu0012,2016,BIBU,0,94,8/2/2016,43.35167137,-113.1320932,Serviceberry,2.5,ARTR4,NA,AGCR,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
775,ubibu1863,2016,BIBU,1.07153472,94,7/29/2016,43.37344906,-113.0827555,Butte,2.5,ARTRW8,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
24,U_SHCR3026,2017,SHCR,NA,13,7/27/2017,42.12065888,-115.6909861,Slaughterhouse North,2.5,ARTRW8,NA,AGCR,NA,60,0,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
777,ubibu0699,2016,BIBU,NA,94,7/22/2016,43.29573774,-113.0784831,Sunset,13,ARTRW8,NA,PSSP6,NA,30,0,Currently Employed,NA,All Sites,NA,NA,NA
795,1702,2015,SHCR,NA,94,7/27/2015,42.097565,-115.721455,Slaughterhouse,50,ARTRW, ,ELEL5, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
14,U_BRBE467,2017,BRBE,NA,70,7/24/2017,42.07994249,-114.7845217,Browns Creek East,13,ARNO4,NA,POSE,NA,10,0,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
777,ubibu0293,2016,BIBU,NA,94,7/21/2016,43.35497867,-113.071365,Sunset,2.5,ARTRW8,NA,PSSP6,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
29,U_JISA3924,2018,JISA,NA,113,7/23/2018,42.15691355,-113.4235543,Sheep Mountain South,2.5,ARAR8,NA,POSE,NA,10,0,2018,Research Technician,JISA,4/9/2018,8/25/2018,Average
840,2377,2015,JISA,NA,94,7/21/2015,42.154,-113.395778,Sheep Mountain,30,ARAR8, ,POSE, ,20,0,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA4032,2017,PAVA,NA,2,7/20/2017,44.35858642,-113.6684691,River East,2.5,ARAR8,NA,POSE,NA,0,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
825,ujisa2114,2016,JISA,NA,94,7/20/2016,42.18257551,-113.452611,Kane Springs (Line Canyon),13,ARTRW8,NA,PSSP6,NA,30,0,Currently Employed,NA,All Sites,NA,NA,NA
776,ubibu0208,2016,BIBU,NA,94,7/28/2016,43.30703102,-113.1696836,Serviceberry,2.5,ARTR4,NA,AGCR,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
743,ujisa0818,2016,JISA,NA,94,7/26/2016,42.18179185,-113.4188572,Sheep Mountain North,2.5,ARAR8,NA,PSSP6,NA,10,0,Currently Employed,NA,All Sites,NA,NA,NA
634,UBRBE3357,2016,BRBE,0,94,7/19/2016,42.00046231,-114.7950565,Jackpot,2.5,ARAR8,NA,POSE,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
5,U_PAVA1955,2018,PAVA,NA,471057388,7/27/2018,44.35637604,-113.5480034,Goldburg NE - Big Gulch,2.5,CHVI8,NA,PSSP6,NA,0,0,2018,Point Count Technician,PAVA,5/3/2018,8/10/2018,Excellent
781,U_SHCR1186,2017,SHCR,NA,13,7/19/2017,42.14875177,-115.7413619,(North) Tokum-Bambi East,2.5,ARTRW8,NA,POSE,NA,10,0,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
795,1645,2015,SHCR,NA,94,7/29/2015,42.094972,-115.715348,Slaughterhouse,13,ARTRW, ,POSE, ,60,0,Currently Employed,NA,All Sites,NA,NA,NA
21,U_BIBU0933,2018,BIBU,0.93338379,101,8/8/2018,43.3647238,-113.0481819,Sunset North,13,ARTRW8,NA,POSE,NA,40,1,2018,Wildlife Technician,BIBU,2/26/2018,8/15/2018,Excellent
12,U_BIBU0998,2018,BIBU,8.949419557,471057387,7/20/2018,43.3705681,-113.1036223,Butte South,50,ARTR4,NA,PSSP6,NA,10,1,2018,Research Technician,BIBU,4/9/2018,NA,Poor
786,U_PAVA3967,2017,PAVA,NA,2,7/30/2017,44.35306538,-113.6232744,River East,2.5,ARTRW8,NA,POSE,NA,10,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
17,100,2015,BRBE,NA,94,7/29/2015,42.005239,-114.730056,China Creek BLM #1,2.5,ARAR8, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
823,U_SHCR451,2017,SHCR,NA,13,8/1/2017,42.06658564,-115.8115831,East Blackleg (North),2.5,ARTRW8,NA,POSE,NA,40,0,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
22,U_SHCR0080,2018,SHCR,NA,109,8/2/2018,42.09371023,-115.8026775,Tokum-Bambi West,2.5,ARTRW8,NA,STIPA,NA,30,0,2018,Research Technician,SHCR,4/9/2018,8/25/2018,Excellent
3,W257,2017,PAVA,0,72,8/7/2017,44.307869,-113.5784326,Goldburg SE - Summit,2.5,ARTRW8,NA,FEID,NA,0,1,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
22,U_SHCR0211,2018,SHCR,NA,109,8/1/2018,42.10508029,-115.7703978,Tokum-Bambi West,2.5,CHNA,NA,POSE,NA,70,0,2018,Research Technician,SHCR,4/9/2018,8/25/2018,Excellent
786,U_PAVA2517,2018,PAVA,0,98,8/2/2018,44.38205777,-113.6608413,River,2.5,ARAR8,NA,PSSP6,NA,0,1,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
5,U_PAVA2041,2018,PAVA,NA,471057391,7/24/2018,44.35991712,-113.5292262,Goldburg NE - Big Gulch,30,ARAR8,NA,POSE,NA,0,0,Currently Employed,Volunteer,All Sites,1/1/2014,NA,NA
12,U_BIBU1724,2017,BIBU,0,67,7/25/2017,43.34366905,-113.1164235,Butte South,2.5,ARTR4,NA,POSE,NA,10,1,2017-2018,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
823,U_SHCR3183,2018,SHCR,0,96,8/3/2018,42.0665207,-115.8237567,East Blackleg North,2.5,ARTRW8,NA,PSSP6,NA,10,1,2018,Crew Leader,SHCR,2/20/2018,8/25/2018,Excellent
21,U_BIBU0848,2018,BIBU,NA,97,8/7/2018,43.35941319,-113.0630063,Sunset North,30,ARTRW8,NA,PSSP6,NA,10,0,2018,Crew Leader,BIBU,2/20/2018,8/25/2018,Excellent
24,U_SHCR2934,2017,SHCR,0,13,7/25/2017,42.1075105,-115.7305659,Slaughterhouse North,2.5,ARTRW8,NA,ELEL5,NA,60,1,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
12,U_BIBU0773,2018,BIBU,NA,471057387,7/24/2018,43.35651505,-113.1373423,Butte South,13,OTHER,GUSA2,POSE,NA,60,0,2018,Research Technician,BIBU,4/9/2018,NA,Poor
21,U_BIBU0493,2018,BIBU,NA,101,8/7/2018,43.32511897,-113.05986,Sunset North,30,ARTRW8,NA,POSE,NA,20,0,2018,Wildlife Technician,BIBU,2/26/2018,8/15/2018,Excellent
786,U_PAVA1815,2018,PAVA,6.179089696,98,8/3/2018,44.35128991,-113.6308147,River,13,ARTRW8,NA,POSE,NA,0,1,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
619,2175,2015,SHCR,NA,94,7/21/2015,42.129162,-115.782773,Tokum-Bambi West Non-Treatment (North),30,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
777,ubibu0387,2016,BIBU,NA,94,7/25/2016,43.33695208,-113.0532349,Sunset,2.5,ARTR4,NA,PSSP6,NA,20,0,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA4510,2017,PAVA,NA,2,7/28/2017,44.39831952,-113.7021071,River East,2.5,ATCO,NA,POSE,NA,0,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
776,2901,2015,BIBU,NA,94,7/28/2015,43.323863,-113.138932,Serviceberry,2.5,ARTR2, ,AGCR, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
777,uibu0350,2016,BIBU,NA,94,7/21/2016,43.34246535,-113.0776911,Sunset,13,ARTRW8,NA,OTHER,leci4,30,0,Currently Employed,NA,All Sites,NA,NA,NA
162,3411,2015,BIBU,NA,94,7/21/2015,43.447728,-113.093946,Frenchman,13,ARTR2, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
776,ubibu0066,2016,BIBU,0,94,8/3/2016,43.33563978,-113.1507836,Serviceberry,2.5,ARTR4,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
843,1225,2015,SHCR,NA,94,7/29/2015,42.07837,-115.859946,East Blackleg,30,ARAR8, ,POSE, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
12,U_BIBU0751,2018,BIBU,4.517391296,101,7/23/2018,43.35462287,-113.1149618,Butte South,70,ARTRW8,NA,POSE,NA,60,1,2018,Wildlife Technician,BIBU,2/26/2018,8/15/2018,Excellent
840,2588,2015,JISA,NA,94,7/23/2015,42.176742,-113.426881,Sheep Mountain,13,ARTRW, ,PSSP6, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
7,U_PAVA180,2017,PAVA,0,59,8/13/2017,44.30289933,-113.7025777,West River Flat North,13,ARTRW8,NA,POSE,NA,0,1,2016-2018,Crew Leader,BRBE,NA,NA,NA
13,U_BIBU,2017,BIBU,NA,67,7/21/2017,43.30068519,-113.1416501,Serviceberry,13,ARTR4,NA,POSE,NA,10,0,2017-2018,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
21,U_BIBU1623,2017,BIBU,0,67,7/28/2017,43.32698883,-113.0549673,Sunset North,2.5,ARTR4,NA,POSE,NA,10,1,2017-2018,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
775,ubibu1527,2016,BIBU,0,94,8/1/2016,43.41134971,-113.0969037,Butte,2.5,ARTRW8,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
795,2020,2015,SHCR,NA,94,7/27/2015,42.113717,-115.728044,Slaughterhouse,2.5,ARTRW, ,PSSP6, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
15,UBRBE2267,2016,BRBE,0,94,7/25/2016,42.09181241,-114.7632274,Corral Creek East,13,ARAR8,NA,POSE,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
24,U_SHCR2974,2017,SHCR,0,13,7/27/2017,42.11172549,-115.6871346,Slaughterhouse North,2.5,ARTRW8,NA,PSSP6,NA,40,1,2017,Wildlife Technician,SHCR,2/27/2017,8/4/2017,Excellent
786,U_PAVA1903,2018,PAVA,NA,108,8/6/2018,44.35489772,-113.6346258,River,2.5,ARNO4,NA,POSE,NA,0,0,2018,Research Technician,BRBE,4/9/2018,8/7/2018,Excellent
17,18,2015,BRBE,NA,94,7/28/2015,41.995754,-114.795891,China Creek BLM #1,2.5,ARAR8, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
12,U_BIBU0694,2018,BIBU,7.800238086,97,7/23/2018,43.35090917,-113.1187048,Butte South,50,ARTRW8,NA,AGCR,NA,0,1,2018,Crew Leader,BIBU,2/20/2018,8/25/2018,Excellent
788,U_PAVA1246,2018,PAVA,NA,98,8/10/2018,44.30293389,-113.7177,West River Flat,13,ARTRW8,NA,PSSP6,NA,0,0,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
795,2082,2015,SHCR,NA,94,7/29/2015,42.117761,-115.703854,Slaughterhouse,50,ARTRW, ,ELEL5, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
795,886,2015,SHCR,NA,94,7/30/2015,42.064853,-115.684238,Slaughterhouse,13,ARTRW, ,PSSP6, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
743,U_JISA3246,2017,JISA,NA,68,8/8/2017,42.17121254,-113.4110692,Sheep Mountain North,13,ARNO4,NA,POSE,NA,10,0,2017,Range Technician,BRBE,4/24/2017,5/11/2018,Average
17,UBRBE3349,2016,BRBE,NA,94,8/3/2016,42.00271306,-114.751665,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA2482,2018,PAVA,NA,471057388,8/8/2018,44.38025272,-113.6983453,River,13,ARTRW8,NA,POSE,NA,0,0,2018,Point Count Technician,PAVA,5/3/2018,8/10/2018,Excellent
743,U_JISA3229,2017,JISA,0,1,8/8/2017,42.16945106,-113.4038912,Sheep Mountain North,2.5,ARTRW8,NA,POSE,NA,60,1,Currently Employed,Project Leader,All Sites,10/18/2016,NA,Excellent
777,ubibu0734,2016,BIBU,0,94,7/22/2016,43.28827736,-113.0600349,Sunset,2.5,ARTR4,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
785,2018,2015,SHCR,NA,94,7/29/2015,42.113548,-115.794468,Tokum-Bambi West,13,ARTRW, ,STIPA, ,60,0,Currently Employed,NA,All Sites,NA,NA,NA
835,U_PAVA2429,2018,PAVA,NA,471057389,8/9/2018,44.3765661,-113.630714,Tom Paige - 07,13,CHNA,NA,POSE,NA,0,0,Currently Employed,Graduate Student,All Sites,4/30/2018,NA,Excellent
13,U_BIBU3675,2017,BIBU,1.787263661,74,7/24/2017,43.3365788,-113.1226602,Serviceberry,13,ARTR4,NA,STIPA,NA,20,1,2017,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
17,ubrbe3382,2016,BRBE,6.023761905,94,7/28/2016,41.99886828,-114.7769608,China Creek BLM #1,50,ARNO4,NA,POSE,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
743,ujisa0841,2016,JISA,NA,94,7/26/2016,42.17630894,-113.4130184,Sheep Mountain North,2.5,ARAR8,NA,PSSP6,NA,30,0,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE2854,2018,BRBE,NA,111,7/31/2018,42.0136856,-114.7413286,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,20,0,2018,Research Technician,BRBE,4/9/2018,8/25/2018,Average
21,U_BIBU1894,2017,BIBU,NA,3,7/27/2017,43.36116551,-113.0544561,Sunset North,2.5,CHVI8,NA,OTHER,LECI4,20,0,2017,Crew Leader,BIBU,2/6/2017,8/25/2017,Excellent
776,ubibu0120,2016,BIBU,0,94,8/2/2016,43.32645544,-113.1200539,Serviceberry,13,ARTR4,NA,AGCR,NA,20,1,Currently Employed,NA,All Sites,NA,NA,NA
843,719,2015,SHCR,NA,94,7/27/2015,42.057408,-115.817074,East Blackleg,13,ARTRW, ,POSE, ,70,0,Currently Employed,NA,All Sites,NA,NA,NA
15,U_BRBE0055,2018,BRBE,NA,95,7/24/2018,42.10170198,-114.7690569,Corral Creek East,50,ARNO4,NA,STIPA,NA,10,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
5,U_PAVA2496,2017,PAVA,6.932010943,69,8/10/2017,44.35633449,-113.5215669,Goldburg NE - Big Gulch,13,ARTRV,NA,FEID,NA,0,1,2017,Range Technician,PAVA,5/8/2017,8/11/2017,Excellent
777,ubibu0536,2016,BIBU,NA,94,7/20/2016,43.31581443,-113.1089247,Sunset,2.5,ARTRW8,NA,OTHER,LECI4,10,0,Currently Employed,NA,All Sites,NA,NA,NA
823,U_SHCR640,2017,SHCR,NA,72,8/1/2017,42.087749,-115.8424188,East Blackleg (North),2.5,ARTRW8,NA,PSSP6,NA,40,0,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
786,U_PAVA4296,2017,PAVA,NA,2,8/1/2017,44.37839962,-113.6684482,River East,2.5,ARTRW8,NA,PSSP6,NA,0,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
786,U_PAVA2501,2018,PAVA,NA,95,8/9/2018,44.38215338,-113.7210238,River,2.5,ARTRW8,NA,POSE,NA,0,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
777,ubibu0415,2016,BIBU,0,94,7/20/2016,43.33196015,-113.090431,Sunset,2.5,ARTR4,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
14,U_BRBE671,2017,BRBE,NA,68,7/24/2017,42.10139358,-114.7782008,Browns Creek East,13,ARTRT,NA,POSE,NA,10,0,2017,Range Technician,BRBE,4/24/2017,5/11/2018,Average
785,1943,2015,SHCR,NA,94,7/29/2015,42.10903,-115.800306,Tokum-Bambi West,13,ARTRW, ,STIPA, ,40,0,Currently Employed,NA,All Sites,NA,NA,NA
26,U_BRBE4012,2018,BRBE,NA,95,7/19/2018,42.16851377,-114.7551759,Indian Cave North,2.5,ARNO4,NA,POSE,NA,10,0,2018,Crew Leader,BRBE,2/20/2018,8/25/2018,Excellent
162,3303,2015,BIBU,NA,94,7/20/2015,43.437877,-113.10632,Frenchman,2.5,ARTR2, ,OTHER,BRTE,80,0,Currently Employed,NA,All Sites,NA,NA,NA
843,554,2015,SHCR,NA,94,7/22/2015,42.050159,-115.810871,East Blackleg,13,ARTRW, ,FEID, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
1,U_PAVA3813,2017,PAVA,0,2,7/21/2017,44.34429928,-113.717513,River West,2.5,ARTRW8,NA,POSE,NA,0,1,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
776,2741,2015,BIBU,NA,94,7/29/2015,43.306801,-113.145481,Serviceberry,2.5,ARTR2, ,PSSP6, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
823,U_SHCR510,2017,SHCR,NA,72,8/1/2017,42.07520146,-115.8420891,East Blackleg (North),13,ARTRW8,NA,ELEL5,NA,0,0,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
785,1734,2015,SHCR,NA,94,7/30/2015,42.099025,-115.81222,Tokum-Bambi West,30,CHRYS9, ,PSSP6, ,10,0,Currently Employed,NA,All Sites,NA,NA,NA
840,2673,2015,JISA,NA,94,7/20/2015,42.188699,-113.415306,Sheep Mountain,13,ARAR8, ,PSSP6, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
576,upahs0153,2016,PAVA,0,94,8/11/2016,44.33201539,-113.6550783,3-Corner,50,ARAR8,NA,POSE,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
5,U_PAVA2465,2017,PAVA,0,72,8/10/2017,44.3509713,-113.5468445,Goldburg NE - Big Gulch,2.5,ARTRW8,NA,PSSP6,NA,0,1,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
13,U_BIBU4206,2018,BIBU,NA,97,7/24/2018,43.32048751,-113.135181,Serviceberry,13,ARTR4,NA,POSE,NA,20,0,2018,Crew Leader,BIBU,2/20/2018,8/25/2018,Excellent
17,U_BRBE341,2017,BRBE,NA,68,7/26/2017,42.05447755,-114.778093,China Creek BLM #1,2.5,ARTRV,NA,POSE,NA,0,0,2017,Range Technician,BRBE,4/24/2017,5/11/2018,Average
823,U_SHCR3199,2018,SHCR,0,109,8/6/2018,42.06803103,-115.8297568,East Blackleg North,2.5,ARTRW8,NA,POSE,NA,10,1,2018,Research Technician,SHCR,4/9/2018,8/25/2018,Excellent
786,U_PAVA2716,2018,PAVA,NA,112,8/1/2018,44.40190453,-113.7058726,River,13,ARTRW8,NA,POSE,NA,0,0,2018,Research Technician,PAVA,4/9/2018,8/10/2018,Excellent
162,3431,2015,BIBU,NA,94,7/21/2015,43.4495,-113.094021,Frenchman,2.5,ARTRW, ,OTHER,elsm,0,0,Currently Employed,NA,All Sites,NA,NA,NA
743,jisa0838,2016,JISA,NA,94,7/21/2016,42.17651774,-113.431142,Sheep Mountain North,2.5,ARTRW8,NA,PSSP6,NA,10,0,Currently Employed,NA,All Sites,NA,NA,NA
743,ujisa0810,2016,JISA,1.755703016,94,7/21/2016,42.183734,-113.4310051,Sheep Mountain North,13,ARTRW8,NA,PSSP6,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
17,ubrbe2958,2016,BRBE,1.71135503,94,7/19/2016,42.04213118,-114.7883285,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
785,2127,2015,SHCR,NA,94,7/29/2015,42.121602,-115.800693,Tokum-Bambi West,2.5,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
786,upahs0643,2016,PAVA,NA,94,8/18/2016,44.3702031,-113.6379626,River,30,ARTRW8,NA,PSSP6,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
17,U_BRBE220,2017,BRBE,0,70,7/31/2017,42.02984479,-114.747407,China Creek BLM #1,13,ARNO4,NA,POSE,NA,20,1,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
823,U_SHCR561,2017,SHCR,NA,72,8/2/2017,42.08032793,-115.8544425,East Blackleg (North),2.5,ARNO4,NA,FEID,NA,0,0,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
786,U_PAVA4441,2017,PAVA,NA,2,8/1/2017,44.39106097,-113.6757686,River East,2.5,ARTRW8,NA,PSSP6,NA,0,0,2017,Crew Leader,PAVA,2/6/2017,8/4/2017,Average
786,U_PAVA1408,2018,PAVA,1.825152311,471057389,8/8/2018,44.32998459,-113.7100614,River,2.5,ARTRV,NA,POSE,NA,0,1,Currently Employed,Graduate Student,All Sites,4/30/2018,NA,Excellent
786,U_PAVA2713,2018,PAVA,NA,1,8/8/2018,44.40191403,-113.7172575,River,2.5,ARTRT,NA,OTHER,ELTR7,0,0,Currently Employed,Project Leader,All Sites,10/18/2016,NA,Excellent
21,U_BIBU0706,2018,BIBU,2.905366723,101,8/7/2018,43.35050704,-113.0742815,Sunset North,30,ARTRW8,NA,POSE,NA,20,1,2018,Wildlife Technician,BIBU,2/26/2018,8/15/2018,Excellent
4,U_PAVA579,2017,PAVA,NA,59,8/8/2017,44.34048604,-113.6083419,Goldburg SW - Donkey Creek,13,ARTRW8,NA,POSE,NA,0,0,2016-2018,Crew Leader,BRBE,NA,NA,NA
804,U_BIBU4324,2018,BIBU,NA,97,7/27/2018,43.42619106,-113.0658195,Frenchman South,2.5,ARTRW8,NA,POSE,NA,30,0,2018,Crew Leader,BIBU,2/20/2018,8/25/2018,Excellent
786,U_PAVA2596,2018,PAVA,NA,98,8/1/2018,44.38933053,-113.6947238,River,13,ATCO,NA,ELEL5,NA,0,0,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
843,1309,2015,SHCR,NA,94,8/2/2015,42.081562,-115.829828,East Blackleg,30,ARTRW, ,POSE, ,0,0,Currently Employed,NA,All Sites,NA,NA,NA
843,ushcr2303,2016,SHCR,0,94,7/25/2016,42.08290809,-115.8607763,East Blackleg,13,ARTRW8,NA,FEID,NA,0,1,Currently Employed,NA,All Sites,NA,NA,NA
786,U_PAVA2728,2018,PAVA,NA,112,8/1/2018,44.4037425,-113.6983609,River,2.5,ARTRW8,NA,POSE,NA,0,0,2018,Research Technician,PAVA,4/9/2018,8/10/2018,Excellent
16,U_BRBE3058,2017,BRBE,25.50205102,70,7/20/2017,42.13769382,-114.7657691,Indian Cave South,30,ARNO4,NA,POSE,NA,10,1,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
776,2952,2015,BIBU,NA,94,7/29/2015,43.328194,-113.132585,Serviceberry,13,ARTR2, ,OTHER,brte,7060,0,Currently Employed,NA,All Sites,NA,NA,NA
840,2483,2015,JISA,NA,94,7/21/2015,42.164482,-113.414483,Sheep Mountain,13,ARAR8, ,ELEL5, ,30,0,Currently Employed,NA,All Sites,NA,NA,NA
775,ubibu1578,2016,BIBU,NA,94,8/2/2016,43.4041462,-113.1082455,Butte,13,CHVI8,NA,OTHER,pasm,30,0,Currently Employed,NA,All Sites,NA,NA,NA
12,U_BIBU0674,2018,BIBU,NA,471057383,7/19/2018,43.34885858,-113.0891993,Butte South,13,ARTRW8,NA,POSE,NA,20,0,2018,IDFG Technician,All Sites,1/29/2018,9/28/2018,Average
743,ujisa0858,2016,JISA,NA,94,7/25/2016,42.1727437,-113.406903,Sheep Mountain North,2.5,ARTRW8,NA,POSE,NA,0,0,Currently Employed,NA,All Sites,NA,NA,NA
776,ubibu0097,2016,BIBU,NA,94,8/1/2016,43.33016635,-113.1261436,Serviceberry,2.5,ARTR4,NA,PSSP6,NA,20,0,Currently Employed,NA,All Sites,NA,NA,NA
843,ushcr2384,2016,SHCR,NA,94,8/3/2016,42.06161082,-115.8382675,East Blackleg,50,ARNO4,NA,POSE,NA,40,0,Currently Employed,NA,All Sites,NA,NA,NA
843,679,2015,SHCR,NA,94,7/27/2015,42.055772,-115.810915,East Blackleg,13,ARTRW, ,ELEL5, ,40,0,Currently Employed,NA,All Sites,NA,NA,NA
13,U_BIBU3581,2017,BIBU,12.42817664,74,7/20/2017,43.32603842,-113.1598327,Serviceberry,30,ARTR4,NA,AGCR,NA,10,1,2017,Range Technician,BIBU,5/1/2017,8/9/2017,Excellent
12,U_BIBU1008,2018,BIBU,0,471057387,7/24/2018,43.372569,-113.129514,Butte South,13,ARTRW8,NA,POSE,NA,40,1,2018,Research Technician,BIBU,4/9/2018,NA,Poor
17,U_BRBE251,2017,BRBE,NA,70,7/26/2017,42.03671635,-114.7838887,China Creek BLM #1,2.5,ARNO4,NA,POSE,NA,0,0,2017,Range Technician,BRBE,4/24/2017,8/8/2017,Average
777,ubibu0331,2016,BIBU,17.62217196,94,7/21/2016,43.346087,-113.0777143,Sunset,30,ARTRW8,NA,STIPA,NA,20,1,Currently Employed,NA,All Sites,NA,NA,NA
823,U_SHCR457,2017,SHCR,NA,72,8/2/2017,42.06771491,-115.8539567,East Blackleg (North),2.5,ARNO4,NA,FEID,NA,20,0,2017,Range Technician,SHCR,4/24/2017,8/25/2017,Average
786,U_PAVA1854,2018,PAVA,NA,98,8/2/2018,44.35318533,-113.6609957,River,2.5,ARAR8,NA,POSE,NA,0,0,2018,Crew Leader,PAVA,2/20/2018,8/25/2018,Excellent
795,2049,2015,SHCR,NA,94,7/27/2015,42.115627,-115.722038,Slaughterhouse,13,ARTRW, ,POSE, ,40,0,Currently Employed,NA,All Sites,NA,NA,NA
795,ushcr2414,2016,SHCR,NA,94,7/22/2016,42.11711262,-115.7102432,Slaughterhouse,30,ARTRW8,NA,POSE,NA,50,0,Currently Employed,NA,All Sites,NA,NA,NA
26,U_BRBE3990,2018,BRBE,NA,108,7/19/2018,42.16481999,-114.7672042,Indian Cave North,2.5,ARNO4,NA,POSE,NA,30,0,2018,Research Technician,BRBE,4/9/2018,8/7/2018,Excellent
14,U_BRBE3433,2018,BRBE,NA,108,7/25/2018,42.09807597,-114.7784895,Browns Creek East,2.5,ARNO4,NA,STIPA,NA,20,0,2018,Research Technician,BRBE,4/9/2018,8/7/2018,Excellent
