"","PointID","AvgMaxHt","SdMaxHt","AvgMaxLeaf","SdMaxLeaf","AvgEff_Ht","SdEff_Ht","AvgRemoved","SdRemoved","n","TheorID","Year","Date","PastureName","PastureID_YearOfSurvey","ObsID1","ObsID2","StartTime","EndTime","New_YearOfSurveyID","New_CurrentYearID","Site","Treatment","ALLOT_NAME","PAST_NAME","Area_ha","StudyPasture_Yes_No","YearStudyStart","YearStudyEnd","ADMIN_ORG_","Shape_Length","Shape_Area","PreTrt_Pasture_Yes_No","Grazed2018","CombinedPasture","Pst_2015Earlier","Pst_2016","DomShrub","Pst_2018","Pst_2019","Comment","Position","HomeState","Original_Site_Assignment","Start_Date","End_Date","Performance_Rating","minsatplot","daysemployeed","AvgShrubHt","PctShrubCover","Species"
"1060","PAVA151_17",42.9135802469136,12.5431231466332,16.0987654320988,10.1150938432024,2.22222222222222,3.47131099154196,0.308641975308642,1.4460461205356,81,"PAVA151",2017,2017-08-09,"Goldburg NW - Bear Creek",6,59,94,1899-12-30 10:34:00,1899-12-30 11:15:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Crew Leader",NA,"BRBE",NA,NA,NA,41,NA,22.4651162790698,26.7833333333333,"ARTRW8"
"1061","PAVA151_18",25.2790697674419,16.309254797987,14.8953488372093,11.7343428295575,1.31395348837209,0.690466643688536,0,0,86,"PAVA151",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,112,94,1899-12-30 09:00:00,1899-12-30 09:55:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Research Technician","OH","PAVA",2018-04-09,2018-08-10,"Excellent",55,123,28.6428571428571,13.5,"ARTRV"
"1062","PAVA152_17",38.1875,17.3905938128793,11.25,8.52323703883995,1.225,0.615722278345224,0.375,3.35410196624968,80,"PAVA152",2017,2017-08-09,"Goldburg NW - Bear Creek",6,72,94,1899-12-30 08:37:00,1899-12-30 09:12:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Range Technician","TX","SHCR",2017-04-24,2017-08-25,"Average",35,123,44.0666666666667,17.6833333333333,"ARTRV"
"1063","PAVA152_18",32.7384615384615,17.4322590000881,13.1230769230769,9.30810750822182,1.53846153846154,0.902720248002584,7.53846153846154,13.2028369620379,65,"PAVA152",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,1,94,1899-12-30 08:12:00,1899-12-30 09:01:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Project Leader","WA","All Sites",2016-10-18,NA,"Excellent",49,NA,49.2,16.2166666666667,"ARTRW8"
"1064","PAVA153_17",37.2068965517241,13.5228962701401,15.2068965517241,12.0317687966099,1.32758620689655,0.92504966266839,4.56896551724138,16.4179107042744,58,"PAVA153",2017,2017-08-09,"Goldburg NW - Bear Creek",6,72,94,1899-12-30 11:05:00,1899-12-30 11:34:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Range Technician","TX","SHCR",2017-04-24,2017-08-25,"Average",29,123,28.5454545454545,18.7666666666667,"ARTRV"
"1065","PAVA153_18",17.45,15.3517238031699,11.0833333333333,9.40301370129102,1.08333333333333,0.334038801494609,4.2,9.8665674143733,60,"PAVA153",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,98,94,1899-12-30 12:07:00,1899-12-30 13:03:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Crew Leader","CA","PAVA",2018-02-20,2018-08-25,"Excellent",56,185.958333333333,29.0555555555556,19.4666666666667,"ARTRW8"
"1066","PAVA154_17",36.5882352941176,12.8913198774453,12.8235294117647,10.5730453914598,1.27941176470588,1.03441653083393,0.161764705882353,0.660400017123206,68,"PAVA154",2017,2017-08-09,"Goldburg NW - Bear Creek",6,72,94,1899-12-30 09:55:00,1899-12-30 10:28:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Range Technician","TX","SHCR",2017-04-24,2017-08-25,"Average",33,123,26.4333333333333,17.0833333333333,"ARTRW8"
"1067","PAVA154_18",19.5072463768116,14.6454401540566,10.8115942028986,8.20200004718871,1.46376811594203,0.814928906046186,5.94202898550725,8.67193590228071,69,"PAVA154",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,471057389,94,1899-12-30 09:50:00,1899-12-30 10:50:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Graduate Student",NA,"All Sites",2018-04-30,NA,"Excellent",60,NA,30.1,22,"ARTRW8"
"1068","PAVA155_17",29.8292682926829,16.7846232378261,15.0487804878049,12.7849278922675,2.09756097560976,2.67410885628248,0.195121951219512,1.23167079526441,82,"PAVA155",2017,2017-08-14,"Goldburg NW - Bear Creek",6,69,72,1899-12-30 14:22:00,1899-12-30 14:54:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Range Technician","OR","PAVA",2017-05-08,2017-08-11,"Excellent",32,95,32.4,13.55,"ARTRW8"
"1069","PAVA155_18",17.925,13.8926945559642,11.5375,8.48519746083537,1.2375,0.679608040423003,2.5625,4.63842986856216,80,"PAVA155",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,471057389,1,1899-12-30 11:16:00,1899-12-30 12:07:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Graduate Student",NA,"All Sites",2018-04-30,NA,"Excellent",51,NA,33.5238095238095,14.0666666666667,"ARTRV"
"1070","PAVA156_17",31.6176470588235,15.0363037413432,14.0588235294118,10.9665466243442,1.32352941176471,1.01395010726246,4.92647058823529,14.7994717296508,68,"PAVA156",2017,2017-08-09,"Goldburg NW - Bear Creek",6,72,94,1899-12-30 12:00:00,1899-12-30 12:32:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Range Technician","TX","SHCR",2017-04-24,2017-08-25,"Average",32,123,33.4193548387097,20.15,"ARTRW8"
"1071","PAVA156_18",20.4516129032258,16.8325187028111,14.5645161290323,12.9242699229287,1.48387096774194,1.14149650816798,8.70967741935484,17.4603880459143,62,"PAVA156",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,112,98,1899-12-30 13:12:00,1899-12-30 13:32:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Research Technician","OH","PAVA",2018-04-09,2018-08-10,"Excellent",20,123,39.5,19.4166666666667,"ARTRV"
"1072","PAVA157_17",44.35,17.047290886891,15.3875,10.7391319805747,1.1125,0.317974204829116,0,0,80,"PAVA157",2017,2017-08-08,"Goldburg NW - Bear Creek",6,59,94,1899-12-30 11:32:00,1899-12-30 12:12:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Crew Leader",NA,"BRBE",NA,NA,NA,40,NA,39.4230769230769,17.2333333333333,"ARTRW8"
"1073","PAVA157_18",38.90625,16.2556156352978,14.140625,8.62419480943648,1.625,1,3.59375,10.0185839223677,64,"PAVA157",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,1,94,1899-12-30 09:27:00,1899-12-30 10:08:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Project Leader","WA","All Sites",2016-10-18,NA,"Excellent",41,NA,46.5652173913044,21.3,"ARTRW8"
"1074","PAVA158_17",42.9583333333333,12.6139175315585,16.1388888888889,10.173571887259,1.84722222222222,1.13410288703118,0,0,72,"PAVA158",2017,2017-08-09,"Goldburg NW - Bear Creek",6,59,94,1899-12-30 09:32:00,1899-12-30 10:09:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Crew Leader",NA,"BRBE",NA,NA,NA,37,NA,40.425,30.05,"ARTRV"
"1075","PAVA158_18",37.5522388059701,13.4741993432674,15.5820895522388,12.0090234429143,1.62686567164179,0.997509336107633,0,0,67,"PAVA158",2018,2018-08-09,"Goldburg NW - Bear Creek",NA,98,94,1899-12-30 09:00:00,1899-12-30 09:50:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Crew Leader","CA","PAVA",2018-02-20,2018-08-25,"Excellent",50,185.958333333333,33.1538461538462,26.8333333333333,"ARTRV"
"1076","PAVA159_17",45.7333333333333,16.1998814252479,19.6333333333333,13.0708197020545,1.8,1.10161668561887,0,0,60,"PAVA159",2017,2017-08-09,"Goldburg NW - Bear Creek",6,59,94,1899-12-30 11:31:00,1899-12-30 12:17:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Crew Leader",NA,"BRBE",NA,NA,NA,46,NA,36.3962264150943,35.35,"ARTRW8"
"1077","PAVA159_18",31.5205479452055,18.7868967257627,17.6849315068493,13.3997063735748,2.41095890410959,1.74670814548679,0,0,73,"PAVA159",2018,2018-08-09,"Goldburg SW - Donkey Creek",NA,471057388,94,1899-12-30 09:08:00,1899-12-30 10:00:00,6,6,"PAVA","Non-Treatment","Goldburg","Goldburg NW - Bear Creek",616.7064819,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",11624.0192786561,6167064.56907558,"No","Yes","No",1,1,1,1,1,"Edited north boundary based on hill contour. Previously based on administrative boundary between the forest service and BLM even though there was no fence. Was considered as a pasture, but not used becuase very few GRSG nests","Point Count Technician","NY","PAVA",2018-05-03,2018-08-10,"Excellent",52,99,36.0508474576271,37.85,"ARTRV"
"1078","PAVA169_17",23.6282051282051,9.45132296705101,11.6410256410256,6.3059945897192,1.01282051282051,0.11322770341446,4.42307692307692,12.7915548751462,78,"PAVA169",2017,2017-08-01,"West River Flat",788,67,3,1899-12-30 13:11:00,1899-12-30 13:40:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",29,100,14.2608695652174,19.3166666666667,"ARAR8"
"1079","PAVA169_18",27.5972222222222,13.9209637458006,14.9722222222222,10.7047076944287,1.93055555555556,1.06581171723172,6.51388888888889,15.8220678974292,72,"PAVA169",2018,2018-08-10,"West River Flat North",NA,471057387,67,1899-12-30 12:42:00,1899-12-30 13:27:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Research Technician","AL","BIBU",2018-04-09,NA,"Poor",45,NA,19.5507246376812,28.0666666666667,"ARAR8"
"1080","PAVA170_17",22.3846153846154,8.14073919342615,11.8923076923077,7.98068581976801,1.03076923076923,0.174035805334596,0.723076923076923,4.13637708443214,65,"PAVA170",2017,2017-08-01,"West River Flat",788,67,3,1899-12-30 14:12:00,1899-12-30 14:42:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",30,100,28.0377358490566,31.25,"ARTRW8"
"1081","PAVA170_18",28.9242424242424,12.4236878038696,15.3484848484848,10.7581703108953,2.18181818181818,1.25157243754949,4.22727272727273,13.7279002311076,66,"PAVA170",2018,2018-08-10,"West River Flat North",NA,471057387,67,1899-12-30 08:03:00,1899-12-30 08:42:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Research Technician","AL","BIBU",2018-04-09,NA,"Poor",39,NA,27.74,22,"ARTRW8"
"1082","PAVA171_17",22.4313725490196,8.82780811291406,11.4117647058824,5.31103180404047,1.05882352941176,0.237635410314402,0,0,51,"PAVA171",2017,2017-07-31,"West River Flat",788,67,3,1899-12-30 13:22:00,NA,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",NA,100,36.28125,28.2333333333333,"ARTRW8"
"1083","PAVA171_18",23.0526315789474,8.61771649533593,6.64912280701754,3.57816407468459,1.64912280701754,0.667918623950966,5.12280701754386,12.9257082915055,57,"PAVA171",2018,2018-08-10,"West River Flat North",NA,10,101,1899-12-30 08:24:00,1899-12-30 08:46:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",22,547.958333333333,33.7083333333333,28.2833333333333,"ARTRW8"
"1084","PAVA172_17",33.9137931034483,14.0653668012849,16.7931034482759,9.53434902089642,1.31034482758621,0.654455620886259,1.63793103448276,6.09773692809743,58,"PAVA172",2017,2017-08-01,"West River Flat",788,67,3,1899-12-30 09:40:00,1899-12-30 10:25:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Range Technician",NA,"BIBU",2017-05-01,2017-08-09,"Excellent",45,100,37.525,24.1666666666667,"ARTRV"
"1085","PAVA172_18",20.0689655172414,16.5018468599204,12.0344827586207,9.70072436658931,1.68965517241379,1.30056528265461,29.8448275862069,36.464258744135,58,"PAVA172",2018,2018-08-10,"West River Flat North",NA,10,101,1899-12-30 11:35:00,1899-12-30 11:59:00,788,788,"PAVA","Non-Treatment","Upper Pahsimeroi","West River Flat",5086.8276367,"No",NA,NA,"Idaho Falls District Office - Challis Field Office",34765.5933285736,50868274.1224962,"Yes",NA,"No",1,1,1,1,0," ","Wildlife Technician","NE","SHCR",2017-02-13,2018-08-15,"Excellent",24,547.958333333333,46.695652173913,25.55,"ARTRV"
